,Type,HomeAdv,Win,PrevDiffHome1,PrevDiffAway1,PrevDiffHome2,PrevDiffAway2,PrevDiffHome3,PrevDiffAway3,PrevDiffHome4,PrevDiffAway4,PrevDiffHome5,PrevDiffAway5,PrevDiffHome6,PrevDiffAway6,PrevDiffHome7,PrevDiffAway7,PrevDiffHome8,PrevDiffAway8,PrevDiffHome9,PrevDiffAway9,PrevDiffHome10,PrevDiffAway10,dist_home,dist_away,TravelHome,TravelAway,TZDeltaHome,TZDeltaAway,team_a_ranking,team_a_points,team_b_ranking,team_b_points,Cont,ContQ,FSS,KFC,WM,WM-Q
3657,ContQ,1,0.0,-1,0,0,2,1,0,-2,2,-1,2,2,1,-1,0,2,0,0,-2,0,1,0.0,1599.3751947503424,207.58653203737248,0.0,0.0,0.0,59.0,582.73,24.0,916.26,0,1,0,0,0,0
3658,ContQ,1,1.0,2,-1,0,-6,-3,0,-3,-4,1,-5,0,-2,1,-3,-1,-8,-1,-3,1,-4,0.0,1911.3338256376728,35.75305446621883,0.0,0.0,0.0,91.0,369.5,192.0,39.6,0,1,0,0,0,0
3659,ContQ,1,0.0,-2,2,1,2,1,-3,0,-1,-1,0,1,-1,-2,0,0,0,-2,1,2,2,0.0,2418.042033432341,0.0,238.91860065492912,0.0,-0.14285714285714285,47.0,666.13,123.0,219.82,0,1,0,0,0,0
3660,ContQ,1,1.0,-1,1,0,-2,-2,-1,-3,0,1,0,-2,-2,-1,-1,-1,-4,-1,0,-2,0,0.0,4409.555542954318,0.0,0.0,0.0,0.0,99.0,323.56,122.0,226.31,0,1,0,0,0,0
3661,ContQ,1,1.0,-1,-2,0,1,-2,-3,-3,-2,1,-1,1,1,-1,2,-1,-5,1,-1,-2,2,0.0,1329.6561902249805,28.266268861387967,0.0,0.0,0.0,77.0,438.42,148.0,149.04,0,1,0,0,0,0
3662,ContQ,1,1.0,0,1,-1,-1,0,1,-2,0,2,2,0,1,0,-1,0,1,0,-2,2,-4,0.0,3854.407041481642,1135.313720798343,0.0,-0.2,0.0,56.0,591.2,113.0,277.68,0,1,0,0,0,0
3663,ContQ,1,1.0,0,1,1,2,1,-1,1,-5,-1,-1,0,-2,0,-3,0,1,0,2,0,1,0.0,3383.28179272171,945.3225776589604,483.3259703888159,-0.2,0.14285714285714285,49.0,640.59,149.0,145.79,0,1,0,0,0,0
3664,ContQ,1,1.0,1,1,-3,-2,-1,-2,0,0,-1,0,0,-2,3,-1,3,-3,1,0,1,-3,201.11958641363697,6928.892906895413,0.0,0.0,0.0,0.0,34.0,800.39,176.0,90.29,0,1,0,0,0,0
3665,ContQ,1,1.0,1,2,-2,1,0,0,-2,3,-3,2,0,0,0,0,-2,-3,2,1,-1,0,0.0,4308.4073528967,0.0,0.0,0.0,0.0,117.0,251.19,105.0,303.16,0,1,0,0,0,0
3666,ContQ,1,-1.0,-2,2,1,-2,0,2,1,1,0,-2,-1,1,-1,3,2,0,0,0,0,-1,0.0,2688.756535194846,0.0,384.10807645640665,0.0,0.0,81.0,390.6,94.0,345.64,0,1,0,0,0,0
3667,ContQ,1,1.0,-1,-2,-1,-4,-2,-2,1,0,-2,-2,-3,-1,-2,2,-2,1,0,0,2,1,0.0,5039.471334747265,0.0,0.0,0.0,0.0,108.0,292.36,83.0,386.59,0,1,0,0,0,0
3668,ContQ,1,1.0,1,-2,2,-1,-1,-2,-1,-1,2,0,2,0,-1,3,-2,-2,1,-1,0,0,187.96935426536075,4300.672174148568,0.0,518.4731195748267,0.0,0.0,55.0,595.74,127.0,214.53,0,1,0,0,0,0
3669,Cont,0,1.0,1,0,2,-1,1,1,2,-1,1,1,4,-3,4,2,2,2,1,3,1,-2,2976.223327876944,2987.9106775534137,545.3724355053107,271.6282434139467,0.0,0.18181818181818185,5.0,1392.1,61.0,546.3,1,0,0,0,0,0
3670,Cont,0,-1.0,1,1,2,-1,6,1,1,1,1,-1,1,-5,3,0,-1,-2,-1,-1,2,0,5018.810858684981,4960.173831101456,141.47540639727478,0.0,0.0,0.0,4.0,1434.92,72.0,497.04,1,0,0,0,0,0
3671,ContQ,1,1.0,1,0,3,-1,1,-2,2,-1,2,1,1,-4,1,0,1,-2,-1,0,2,-2,167.79238345919467,830.1297048983155,0.0,0.0,0.0,0.0,17.0,1012.31,100.0,321.47,0,1,0,0,0,0
3672,ContQ,1,-1.0,-1,0,6,0,-1,4,-2,2,2,2,1,1,-1,5,-2,2,-2,1,-2,0,0.0,1231.7963328084415,0.0,242.17026987824573,0.0,0.14285714285714285,48.0,652.79,15.0,1051.11,0,1,0,0,0,0
3673,ContQ,1,1.0,1,0,0,-1,-1,-3,0,-3,3,-4,1,-1,2,0,-1,0,1,-4,1,0,468.8182858722817,1284.974298650589,146.33124075910226,256.9948597301178,0.2,0.2,35.0,784.07,131.0,201.36,0,1,0,0,0,0
3674,ContQ,1,0.0,-3,0,1,-2,-5,0,1,-1,-2,-1,0,0,-4,-1,-3,-2,-4,-1,-2,-1,0.0,1464.9866904914652,37.581876920992855,77.83446114026749,0.0,0.0,129.0,206.89,124.0,218.71,0,1,0,0,0,0
3675,ContQ,1,-1.0,2,0,0,5,3,-1,1,1,-1,1,0,1,0,0,4,1,4,0,0,0,0.0,1673.8472230105874,2.6922586258379417,0.0,0.0,0.0,26.0,832.65,20.0,946.3,0,1,0,0,0,0
3676,ContQ,1,-1.0,-2,3,-4,0,-4,3,0,0,-4,4,-2,4,1,-1,2,-2,0,0,-1,3,91.72723963081144,1464.6805829787286,374.4025653705954,380.06704087831696,0.16666666666666666,0.25,96.0,341.18,11.0,1145.54,0,1,0,0,0,0
3677,ContQ,1,-1.0,-2,1,0,-2,1,1,1,-1,-3,3,-2,4,-2,-1,0,4,5,-1,4,3,71.76825557816264,2841.247298439253,85.67219297202429,932.4698282754347,0.0,0.3333333333333333,80.0,400.46,10.0,1147.01,0,1,0,0,0,0
3678,ContQ,1,1.0,0,-1,2,-3,2,0,-1,-1,2,0,-1,2,0,0,2,-2,0,1,0,3,0.0,1885.155764595649,69.05746832053357,100.73922484010092,0.0,0.0,39.0,737.33,70.0,512.52,0,1,0,0,0,0
3679,WM-Q,1,0.0,0,0,-3,1,3,0,-1,1,0,3,1,0,0,-3,-1,-1,-4,-1,1,1,0.0,1874.4947699042448,624.8315899680819,624.8315899680819,0.0,0.0,107.0,295.1,144.0,158.99,0,0,0,0,0,1
3680,FSS,1,0.0,1,7,-1,0,5,-2,3,0,5,0,4,1,3,0,3,0,0,1,-2,0,221.1328732644896,1665.3484854616095,132.61927960163007,555.1161618205364,-0.3333333333333333,-0.3333333333333333,92.0,368.56,29.0,807.87,0,0,1,0,0,0
3681,WM-Q,-1,-1.0,2,-2,-2,1,-1,1,0,-2,-2,-3,-1,0,-2,-1,-1,0,1,1,2,1,344.6468340001145,4.972907464290035,0.0,0.0,0.0,0.0,136.0,185.99,104.0,312.75,0,0,0,0,0,1
3682,WM-Q,1,1.0,2,-2,-2,-1,4,0,-1,2,0,0,2,-2,0,-1,-2,-1,-2,0,1,1,0.0,1132.6378114843226,283.15945287108053,283.15945287108053,0.0,0.0,132.0,195.97,151.0,137.99,0,0,0,0,0,1
3683,WM-Q,1,1.0,1,-1,0,6,0,-3,-2,1,-1,0,-2,-5,-4,10,-1,-1,-5,-1,0,-2,0.0,1999.2155966022226,499.80389915055605,499.80389915055605,-0.5,-0.5,155.0,130.61,116.0,256.55,0,0,0,0,0,1
3684,WM-Q,1,0.0,0,0,-1,1,2,1,2,1,0,0,-2,-2,-2,-1,0,1,1,-2,-1,6,4.763490764384238,782.2169882940759,156.44339765881534,156.44339765881534,0.0,0.0,158.0,129.37,112.0,279.48,0,0,0,0,0,1
3685,Cont,0,-1.0,-2,0,4,-5,0,1,-1,0,-1,-1,4,-4,0,-1,-1,-2,4,0,0,0,3704.602654578913,1866.5522645907959,33.41497299320613,3.3834868378260183,0.0,0.0,31.0,806.07,89.0,371.06,1,0,0,0,0,0
3686,FSS,1,1.0,0,4,0,-2,0,0,0,0,0,4,0,0,2,-3,-1,-1,0,0,-2,1,1261.9864962425172,2829.745852573137,424.21029438067126,721.1065640028246,0.0,0.3333333333333333,69.0,515.26,88.0,374.42,0,0,1,0,0,0
3687,WM-Q,1,-1.0,0,0,0,-4,3,-3,5,0,2,-1,0,-1,8,-1,-2,2,-1,1,1,1,0.0,3268.3224262261547,1089.4408087420518,1089.4408087420518,1.0,1.0,126.0,216.94,93.0,348.16,0,0,0,0,0,1
3688,Cont,0,1.0,0,-1,0,3,-1,1,0,0,-1,2,1,3,-1,0,-2,-1,0,-2,0,-8,1306.5851012960832,4656.084211397421,232.79179084191674,0.0,0.0,0.0,85.0,382.39,65.0,523.88,1,0,0,0,0,0
3689,Cont,1,0.0,2,0,1,-2,-1,0,-2,3,1,-2,-1,1,5,1,0,-1,3,1,1,1,0.0,6586.929781771683,0.0,31.90186623351061,0.0,0.0,19.0,989.45,23.0,926.19,1,0,0,0,0,0
3690,WM-Q,1,-1.0,-1,1,1,3,1,5,3,-2,0,-1,-1,-2,0,-3,1,-3,1,0,0,-1,0.0,3487.413576914161,435.92669711427015,435.92669711427015,0.375,0.375,150.0,140.61,151.0,137.65,0,0,0,0,0,1
3691,WM-Q,1,1.0,-1,1,2,0,-1,-3,-1,0,-2,-1,-2,0,0,-2,0,-3,-1,-1,0,-1,0.0,842.353295243002,280.78443174766704,280.78443174766704,0.0,0.0,160.0,124.12,167.0,113.5,0,0,0,0,0,1
3692,FSS,1,1.0,2,-1,0,-1,0,0,-1,0,-1,2,-2,1,4,1,-1,2,-1,5,-1,0,52.74549089484249,10074.874181309671,608.2866682544412,572.9600569996628,-0.4,0.3,103.0,315.65,67.0,519.36,0,0,1,0,0,0
3693,WM-Q,1,-1.0,-4,-6,1,0,0,2,0,-1,3,0,-2,-2,-3,0,1,2,-1,0,1,-1,0.0,4419.951715962945,0.0,1059.4168260151996,0.0,0.5,178.0,86.31,151.0,137.84,0,0,0,0,0,1
3694,WM-Q,1,-1.0,2,0,-2,0,-4,0,-6,2,1,2,-2,-1,-1,4,0,3,-1,-1,0,-1,0.0,11522.751244766509,514.1677510537359,0.0,0.0,0.0,177.0,88.78,63.0,532.18,0,0,0,0,0,1
3695,WM-Q,1,-1.0,-7,0,1,0,1,-2,-3,1,-6,1,-3,1,-5,3,-7,0,-5,2,-3,4,0.0,2423.713502016191,508.0615768895448,0.0,-0.4,0.0,159.0,127.5,79.0,408.57,0,0,0,0,0,1
3696,WM-Q,1,1.0,1,-1,0,0,-1,2,0,-1,-4,0,1,2,5,0,2,-2,0,1,-2,-1,0.0,7130.5620907390185,0.0,1450.8640169402804,0.0,0.9,174.0,96.91,141.0,160.83,0,0,0,0,0,1
3697,WM-Q,1,0.0,-1,1,-2,-2,-2,2,4,0,-1,1,3,1,7,2,2,1,1,1,-1,-2,382.9452310180045,886.8770222870895,1743.6732939117605,179.32499666265903,-1.0,0.0,173.0,99.16,41.0,716.55,0,0,0,0,0,1
3698,WM-Q,0,-1.0,0,3,-1,1,-1,0,-2,0,-2,2,0,0,1,1,1,1,2,1,0,2,602.7368468406514,3696.9986108763233,100.8152247259304,237.14181708145958,0.0,-0.2,143.0,160.48,58.0,586.54,0,0,0,0,0,1
3699,WM-Q,1,-1.0,0,-1,0,0,-2,0,-4,-1,-3,0,-3,-5,-2,3,-1,2,2,-2,2,0,0.0,6833.882091752832,0.0,1369.5449997333446,0.0,0.8,175.0,93.92,135.0,188.29,0,0,0,0,0,1
3700,WM-Q,1,1.0,7,-1,0,-2,1,0,0,0,1,0,-1,2,-7,-1,1,6,0,-1,-2,-2,0.0,4815.569091505952,0.0,963.1138183011908,0.0,0.6,164.0,117.53,178.0,86.39,0,0,0,0,0,1
3701,WM-Q,1,-1.0,0,-1,0,-2,-6,-4,1,-4,-2,0,2,-1,-1,2,2,-2,-1,2,0,1,0.0,7617.277779262566,0.0,1213.8447147706238,0.0,1.0,162.0,120.87,118.0,241.69,0,0,0,0,0,1
3702,WM-Q,0,-1.0,-1,1,0,-1,2,-3,0,0,-2,-2,-1,4,0,3,0,3,-2,-3,0,3,1339.809644499315,7293.021649553729,0.0,1457.3757006077115,0.0,-1.0,165.0,117.09,137.0,182.91,0,0,0,0,0,1
3703,WM-Q,1,0.0,4,4,4,4,2,1,0,0,2,-2,1,-2,4,2,1,-1,6,2,-4,2,0.0,5303.676616425876,12.43012808069011,878.8271755779407,0.0,0.4,52.0,622.81,154.0,136.1,0,0,0,0,0,1
3704,WM-Q,1,0.0,-2,-2,0,-1,-1,2,1,-5,1,-1,0,3,0,-1,-1,1,0,3,-2,3,0.0,2617.536883639256,0.0,523.5073767278511,0.0,0.2,166.0,115.77,139.0,173.15,0,0,0,0,0,1
3705,WM-Q,1,-1.0,2,0,-1,1,0,-1,-1,-1,-1,2,-2,-1,0,2,-4,3,-1,0,1,2,0.0,2506.567612258676,0.0,227.8697829326067,0.0,0.09090909090909093,178.0,85.5,129.0,207.05,0,0,0,0,0,1
3706,WM-Q,1,1.0,1,-1,1,-4,0,0,-1,0,-3,2,-1,-1,0,1,4,0,1,-1,-2,-1,0.0,4731.357568989308,1395.1708523656216,946.2715137978612,1.2,0.8,146.0,151.05,74.0,478.85,0,0,0,0,0,1
3707,WM-Q,0,-1.0,0,-3,1,1,3,-2,-4,0,-2,-1,-1,1,0,3,2,1,-1,1,-1,-1,2962.5433418550383,5637.985053456748,4.720797628182278,0.0,0.0,0.0,146.0,151.06,73.0,495.73,0,0,0,0,0,1
3708,FSS,1,0.0,4,-1,0,0,0,-2,4,-1,0,-2,2,0,7,-1,1,0,0,1,-1,0,285.12611205310367,1864.4198909343875,95.04203735103458,567.8914091968462,0.0,0.3333333333333333,32.0,801.55,25.0,898.82,0,0,1,0,0,0
3709,FSS,0,-1.0,0,1,0,-2,0,1,1,1,0,1,1,1,1,-1,2,-1,2,1,-1,0,250.11453782544774,1502.3745340759915,216.49262255544326,1052.6439701284924,0.0,-0.6666666666666666,13.0,1100.58,7.0,1229.46,0,0,1,0,0,0
3710,WM-Q,1,1.0,2,-2,3,-1,1,1,0,0,-1,0,0,1,-1,-1,2,-1,0,-5,0,0,0.0,3577.478000056939,715.4956000113878,715.4956000113878,0.0,0.0,109.0,290.38,168.0,112.08,0,0,0,0,0,1
3711,WM-Q,1,1.0,0,0,-1,2,-2,4,0,4,-2,0,2,1,-2,-1,-4,2,-3,5,-1,0,0.0,2865.443345369869,573.0886690739737,573.0886690739737,-0.4,-0.4,89.0,371.04,114.0,274.67,0,0,0,0,0,1
3712,Cont,0,1.0,0,1,5,4,1,1,2,1,-1,0,1,3,7,0,-2,1,2,2,0,-2,1314.1029704731595,1519.5860185853628,0.0,174.5938431314376,0.0,0.0,3.0,1496.26,8.0,1183.33,1,0,0,0,0,0
3713,FSS,0,1.0,-1,0,0,7,-3,0,-3,-2,0,0,0,0,0,1,0,0,2,0,1,1,1936.3942068416645,1665.3484854616095,66.30963980081503,0.0,-0.16666666666666666,0.0,119.0,237.92,29.0,807.87,0,0,1,0,0,0
3714,Cont,0,-1.0,1,-1,1,1,2,2,1,6,2,1,1,1,4,1,4,3,2,-1,1,-1,2585.664268853115,4938.813578318438,153.32287148776786,20.4179672394709,0.0,0.0,5.0,1392.1,4.0,1434.92,1,0,0,0,0,0
3715,FSS,0,-1.0,-1,1,0,-1,7,0,0,-3,-2,-3,0,0,0,0,1,0,0,0,0,2,1665.3484854616095,1936.3942068416645,0.0,0.0,0.0,0.0,29.0,807.87,119.0,237.92,0,0,1,0,0,0
3716,FSS,1,0.0,0,2,0,0,-2,0,2,-1,0,0,-1,0,-1,0,-1,-3,0,2,-2,-2,0.0,830.6168441581246,933.7457075044721,138.43614069302083,-0.3333333333333333,0.0,155.0,131.36,52.0,622.68,0,0,1,0,0,0
3717,Cont,0,-1.0,0,-1,0,-2,-2,4,0,0,3,-1,-2,-1,1,4,1,0,-1,-1,1,4,6651.856818979237,3844.6665743912586,27.22395631929453,37.2548407471338,0.0,0.0,23.0,926.19,31.0,806.07,1,0,0,0,0,0
3718,Cont,0,1.0,-1,1,0,1,-1,-1,1,1,-1,1,1,-1,-3,-5,2,0,2,-2,3,-1,2388.6214693737584,4834.6129833331315,127.48695617580664,29.803872597707038,0.0,0.0,61.0,546.3,72.0,497.04,1,0,0,0,0,0
3719,FSS,1,1.0,2,0,-1,0,1,1,-2,2,0,-2,1,-3,3,-3,1,-2,3,0,1,-3,0.0,158.16057801266774,0.0,1023.3823610163104,0.0,-0.2857142857142857,36.0,781.55,160.0,124.23,0,0,1,0,0,0
3720,FSS,1,1.0,1,-6,0,1,0,-2,0,-2,0,0,0,0,0,-2,2,-1,-1,-3,0,0,0.0,3078.1974327468074,315.4966240606293,775.5036694322273,0.0,0.3333333333333333,69.0,515.26,176.0,90.29,0,0,1,0,0,0
3721,FSS,1,1.0,-1,-4,-2,-1,1,-1,0,0,1,-2,0,3,-1,-1,-1,-2,2,-1,0,1,719.9770686472779,2797.587486546561,119.99617810787964,1011.8430162915356,0.0,0.14285714285714285,81.0,390.6,187.0,59.99,0,0,1,0,0,0
3722,FSS,1,-1.0,-3,2,-2,0,-1,1,-2,-2,-1,1,0,3,0,-1,3,-1,-2,2,-1,0,79.24096434835614,1031.608948082753,704.1345034497542,147.3727068689648,0.16666666666666666,0.0,127.0,214.53,71.0,503.86,0,0,1,0,0,0
3723,Cont,0,1.0,1,-1,0,-1,5,3,1,1,2,0,-1,2,1,3,7,0,-2,-1,2,-2,1225.933348617528,5670.755827536228,115.77078531046516,261.36423439195164,0.0,0.0,3.0,1496.26,65.0,523.88,1,0,0,0,0,0
3724,Cont,1,1.0,0,1,2,0,1,-5,-1,1,-2,0,1,-1,-1,-4,5,-1,0,-2,3,0,0.0,1893.7347538704416,0.0,20.048983795923675,0.0,0.0,19.0,989.45,89.0,371.06,1,0,0,0,0,0
3725,Cont,0,0.0,-1,1,1,0,4,0,1,-1,1,0,0,-1,3,1,0,-1,1,-2,2,0,1519.5860185853628,1437.0795268366644,0.0,174.5938431314376,0.0,0.0,8.0,1183.33,85.0,382.39,1,0,0,0,0,0
3726,FSS,1,0.0,1,-1,0,4,2,-2,1,0,-2,0,-4,4,0,0,-2,-3,0,-1,-1,0,0.0,2719.7694213404293,867.8214390031212,296.6157751459573,0.1111111111111111,0.0,162.0,121.43,88.0,374.42,0,0,1,0,0,0
3727,FSS,1,0.0,-1,-2,1,-1,-2,-1,-1,0,0,-1,0,-2,-2,-3,-1,0,-4,-2,0,-2,0.0,538.7584435219502,629.9365061363312,415.4212499338214,-0.14285714285714285,-0.125,122.0,226.31,111.0,284.54,0,0,1,0,0,0
3728,FSS,1,-1.0,-7,-2,-3,0,-3,2,-2,0,-4,-1,-4,0,-6,3,-2,0,-5,-1,-4,1,0.0,2242.7045278936644,473.44780494077264,814.1541783678267,0.2222222222222222,0.375,207.0,4.3,134.0,194.38,0,0,1,0,0,0
3729,FSS,1,1.0,1,0,-1,2,0,2,-2,-3,-3,-1,1,0,-2,-1,-1,0,-1,0,-1,1,322.52702423526443,1425.0726238528605,46.07528917646634,430.3321536650418,0.0,0.2857142857142857,99.0,323.56,123.0,219.82,0,0,1,0,0,0
3730,FSS,1,1.0,1,-2,-3,0,1,-1,2,0,2,-3,-1,-1,0,-3,-1,-1,3,-2,-1,0,0.0,1498.9387957001798,59.84350393515274,611.9517316976087,0.0,0.25,119.0,238.01,190.0,44.44,0,0,1,0,0,0
3731,FSS,1,1.0,0,1,1,1,-1,-1,5,0,3,-3,5,-3,4,0,3,0,3,0,0,0,221.1328732644896,1936.3942068416645,0.0,0.0,0.0,0.0,92.0,368.56,119.0,237.92,0,0,1,0,0,0
3732,FSS,1,1.0,-1,0,2,1,1,-1,0,3,3,0,2,2,0,2,0,0,-3,-1,1,0,0.0,1420.9057132278326,615.4867646995287,202.66483975076162,0.0,-0.125,105.0,303.16,68.0,517.17,0,0,1,0,0,0
3733,FSS,1,1.0,-1,-1,1,-2,2,-4,-1,-2,-5,0,-1,-2,-2,-1,-3,2,1,1,2,0,0.0,1101.8677418041625,483.3259703888159,737.632818979381,-0.14285714285714285,-0.42857142857142855,149.0,145.79,83.0,386.59,0,0,1,0,0,0
3734,Cont,0,0.0,1,1,-1,-1,1,0,2,-1,6,1,1,-1,1,1,1,-3,3,2,-1,2,5511.823044972884,2987.9106775534137,204.43049531702385,318.71739043951663,0.0,0.0,4.0,1434.92,61.0,546.3,1,0,0,0,0,0
3735,Cont,0,1.0,-1,-1,1,1,1,1,2,-1,1,1,2,1,1,-1,4,-5,4,0,2,-2,2585.664268853115,4879.139372795191,0.0,50.12245948980919,0.0,0.0,5.0,1392.1,72.0,497.04,1,0,0,0,0,0
3736,FSS,0,1.0,-1,-1,-1,-2,-3,1,0,-3,0,-2,0,-1,-3,1,2,2,3,-5,-2,-1,711.5269119235039,759.7485789346028,232.5026520003037,154.78729245622634,-0.1,0.0,45.0,673.37,148.0,149.04,0,0,1,0,0,0
3737,Cont,1,1.0,5,0,0,-1,2,1,1,4,-1,1,-2,1,1,0,-1,3,5,0,0,1,0.0,1341.8149664490934,0.0,79.22133420192964,0.0,0.0,19.0,989.45,8.0,1183.33,1,0,0,0,0,0
3738,Cont,0,-1.0,-5,0,1,1,0,-1,-5,0,1,-1,0,1,-1,-1,-4,1,-1,-3,-2,2,2502.7939026786776,2987.9106775534137,102.21524765851193,0.0,0.0,0.0,89.0,371.06,61.0,546.3,1,0,0,0,0,0
3739,FSS,0,0.0,-1,-1,0,-1,0,-1,-2,0,0,0,3,2,-2,1,1,1,1,0,-1,3,2065.621035782764,2079.3948845564605,878.8755400813096,0.0,-0.125,0.0,23.0,926.19,14.0,1056.16,0,0,1,0,0,0
3740,Cont,0,0.0,1,0,1,1,0,-1,5,1,1,2,2,6,-1,1,1,1,7,1,-2,3,1225.933348617528,4885.50490688426,0.0,106.77460053651559,0.0,0.0,3.0,1496.26,4.0,1434.92,1,0,0,0,0,0
3741,Cont,0,0.0,1,0,-1,1,1,0,1,0,2,-1,1,0,2,-1,1,1,4,-1,4,-2,2924.063168577604,1944.5919990941147,72.49296754925992,112.28068587685232,0.0,0.0,5.0,1392.1,85.0,382.39,1,0,0,0,0,0
3742,Cont,1,1.0,1,2,5,0,0,1,2,-1,1,0,-1,-1,-2,1,1,-1,-1,1,5,-3,0.0,2454.96338198605,0.0,153.32287148776786,0.0,0.0,19.0,989.45,61.0,546.3,1,0,0,0,0,0
3743,Cont,0,1.0,0,0,1,0,1,1,0,0,5,0,1,-1,2,0,-1,-1,1,1,7,-1,1343.5927420231246,1944.5919990941147,110.87316204071102,0.0,0.0,0.0,3.0,1496.26,85.0,382.39,1,0,0,0,0,0
3744,FSS,0,0.0,0,-1,-1,0,0,2,0,3,-2,-2,0,-1,3,-1,-2,0,1,-6,1,0,1205.4710036806716,1747.578464763468,273.3663469575146,0.0,-0.2,0.0,23.0,926.19,75.0,462.15,0,0,1,0,0,0
3745,FSS,1,0.0,-2,2,0,1,2,-1,2,0,-3,-2,-1,-3,0,1,-1,-2,0,-1,0,-1,0.0,1158.5809325786988,118.75605198773836,118.75605198773836,0.0,0.0,123.0,219.82,99.0,323.56,0,0,1,0,0,0
3746,FSS,1,1.0,1,-1,-2,-7,0,-3,2,-3,0,-2,-1,-4,0,-4,3,-6,0,-2,-1,-5,0.0,2242.7045278936644,186.8920439911388,186.8920439911388,-0.08333333333333333,-0.08333333333333333,134.0,194.38,207.0,4.3,0,0,1,0,0,0
3747,FSS,1,0.0,-2,2,-1,-1,-2,-1,1,-3,-3,0,-2,0,-1,0,1,-3,2,2,-5,3,0.0,476.1919114621898,69.06805263041844,69.06805263041844,0.0,0.0,148.0,149.04,45.0,673.37,0,0,1,0,0,0
3748,FSS,1,-1.0,-4,4,-4,-1,-1,-2,-1,1,0,0,-2,1,3,0,-1,-1,-2,-1,-1,2,3.0182450044489806,3381.244829889097,214.9816184086685,214.9816184086685,0.15384615384615385,0.15384615384615385,187.0,59.99,81.0,390.6,0,0,1,0,0,0
3749,FSS,1,1.0,-1,1,0,-1,1,2,-1,1,3,0,0,3,2,2,2,0,0,0,-1,-3,0.0,1420.9057132278326,118.40880943565277,118.40880943565277,0.08333333333333333,0.08333333333333333,68.0,517.17,105.0,303.16,0,0,1,0,0,0
3750,FSS,1,-1.0,-2,2,0,2,0,-1,1,1,2,-2,-2,0,-3,1,-3,3,-2,1,0,3,0.0,158.16057801266774,12.166198308666749,12.166198308666749,0.0,0.0,160.0,124.23,36.0,781.55,0,0,1,0,0,0
3751,FSS,1,0.0,-2,2,-2,1,0,-3,-1,1,0,2,-3,2,-1,-1,-3,0,-1,-1,-2,3,33.921869861377374,1478.7798097494324,123.23165081245274,123.23165081245274,0.08333333333333333,0.08333333333333333,190.0,44.44,119.0,238.01,0,0,1,0,0,0
3752,FSS,1,-1.0,-3,3,-6,1,1,0,-2,0,-2,0,0,0,0,0,-2,0,-1,2,-3,-1,6.7201227709295015,3084.419218034592,237.26301677189167,237.26301677189167,0.15384615384615385,0.15384615384615385,176.0,90.29,69.0,515.26,0,0,1,0,0,0
3753,FSS,1,0.0,3,-3,2,-3,0,-2,1,-1,-2,-2,1,-1,3,0,-1,0,-1,3,2,-2,0.0,1084.2465091737802,79.35453446790413,79.35453446790413,0.0,0.0,71.0,503.86,127.0,214.53,0,0,1,0,0,0
3754,FSS,1,1.0,0,0,-1,1,4,0,-2,2,0,1,0,-2,4,-4,0,0,-3,-2,-1,0,0.0,2719.7694213404293,209.21303241080227,209.21303241080227,-0.07692307692307693,-0.07692307692307693,88.0,374.42,162.0,121.43,0,0,1,0,0,0
3755,FSS,1,1.0,1,1,1,0,2,-4,0,-3,-1,0,2,-1,-1,-1,-3,-1,-1,2,0,1,1517.5713784279105,2413.104272654688,0.0,0.0,0.0,0.0,27.0,823.24,93.0,348.16,0,0,1,0,0,0
3756,Cont,1,0.0,1,5,1,0,5,1,0,1,2,0,1,5,-1,1,-2,2,1,-1,-1,1,0.0,1134.7552398815546,0.0,144.98593509851983,0.0,0.0,19.0,989.45,3.0,1496.26,1,0,0,0,0,0
3757,Cont,0,1.0,-1,-5,2,0,0,0,1,1,-1,0,0,0,-1,-1,1,0,-1,-1,1,1,2772.225778567269,1944.5919990941147,108.73945132388987,0.0,0.0,0.0,61.0,546.3,85.0,382.39,1,0,0,0,0,0
3758,FSS,1,0.0,0,0,-2,-1,-1,1,-1,-2,0,-1,-1,0,-2,0,-3,-2,0,-1,-2,-4,0.0,538.7584435219502,38.4827459658536,38.4827459658536,0.0,0.0,111.0,284.54,122.0,226.31,0,0,1,0,0,0
3759,Cont,0,0.0,-4,0,0,1,1,-2,1,3,-2,0,0,0,2,2,-1,0,1,-1,2,0,3213.115306994298,2927.141806394122,0.0,0.0,0.0,0.0,54.0,597.39,76.0,441.6,1,0,0,0,0,0
3760,Cont,1,1.0,4,0,1,-1,1,0,2,2,0,3,-1,-2,2,-1,-1,-1,-3,0,-1,-6,2477.015644789091,2145.7734353992623,244.82574310058362,66.78402489740867,0.0,0.0,27.0,823.24,75.0,462.15,1,0,0,0,0,0
3761,Cont,0,0.0,0,-1,-1,-1,-1,-1,-1,3,0,1,0,0,2,2,1,3,1,0,0,-1,4376.336452188607,4472.734462248714,295.33567645138083,0.0,-0.25,0.0,41.0,695.45,76.0,436.6,1,0,0,0,0,0
3762,Cont,0,0.0,3,4,0,2,-1,3,-2,1,0,0,-2,-1,2,0,-2,-1,-4,2,-3,0,3684.111951886649,3513.9354657126137,0.0,0.0,0.0,0.0,88.0,374.25,103.0,328.22,1,0,0,0,0,0
