,Type,HomeAdv,Win,PrevDiffHome1,PrevDiffAway1,PrevDiffHome2,PrevDiffAway2,PrevDiffHome3,PrevDiffAway3,PrevDiffHome4,PrevDiffAway4,PrevDiffHome5,PrevDiffAway5,PrevDiffHome6,PrevDiffAway6,PrevDiffHome7,PrevDiffAway7,PrevDiffHome8,PrevDiffAway8,PrevDiffHome9,PrevDiffAway9,PrevDiffHome10,PrevDiffAway10,dist_home,dist_away,TravelHome,TravelAway,TZDeltaHome,TZDeltaAway,team_a_ranking,team_a_points,team_b_ranking,team_b_points,Cont,ContQ,FSS,KFC,WM,WM-Q
0,FSS,1,1.0,1,-1,1,1,-2,1,0,1,2,1,4,-1,1,1,0,2,4,-3,2,2,109.8118604729809,9305.286394855895,17.045895515880762,72.69431694326956,0.0,0.0,3.0,1828.10043473374,11.0,1764.71498882007,0,0,1,0,0,0
1,FSS,1,0.0,0,2,-1,0,-5,1,-1,1,-1,1,-1,-1,1,-2,1,2,-1,1,1,0,0.0,7737.037489611595,0.0,1289.5062482685992,0.0,-1.1666666666666667,39.0,1659.1233005307502,38.0,1661.10527249529,0,0,1,0,0,0
2,FSS,1,-1.0,-1,-1,-1,-1,3,-2,-2,-2,0,1,-1,-1,-2,-2,-1,-2,-2,1,4,3,0.0,4613.786111279148,0.0,0.0,0.0,0.0,168.0,1267.78707028606,87.0,1504.6248196359195,0,0,1,0,0,0
3,FSS,1,0.0,0,0,-3,1,0,1,0,3,0,0,2,0,-1,-5,1,-2,3,1,1,2,0.0,13064.115395224622,49.6899103582197,490.15362848873565,0.0,0.0,13.0,1754.98268092445,49.0,1619.36623650325,0,0,1,0,0,0
4,FSS,1,1.0,0,1,7,0,3,0,-3,0,0,1,1,0,-1,-1,2,-1,-2,1,0,2,80.06862144743063,8452.618598211662,14.235933009649846,296.47721470047406,0.0,0.0,10.0,1767.3903374677302,36.0,1670.4980151218301,0,0,1,0,0,0
5,FSS,1,0.0,3,1,-1,0,0,2,-3,1,2,-1,3,-1,2,1,1,-2,1,1,0,0,0.0,10500.416033961654,0.0,0.0,0.0,0.0,37.0,1663.05089862784,22.0,1725.06084539876,0,0,1,0,0,0
6,FSS,0,0.0,-1,-3,0,0,-1,-1,-3,2,-1,-1,-2,1,0,-3,1,-2,-1,-1,0,0,505.3575981168726,2322.640242823776,0.0,0.0,0.0,0.0,93.0,1490.03572741201,72.0,1552.74762579956,0,0,1,0,0,0
7,FSS,0,-1.0,-2,1,2,0,4,0,-1,0,1,0,0,0,-2,2,0,-2,-1,1,1,1,6776.959621930394,2137.793273328805,476.7375900897189,146.2635757330969,0.0,0.0,68.0,1564.7042161693,19.0,1735.11290425885,0,0,1,0,0,0
8,FSS,0,0.0,0,4,3,0,0,1,2,0,1,-1,1,0,3,1,0,0,1,1,0,2,230.23755593117264,1810.6761486317187,25.81295588784305,362.1352297263437,0.0,-0.2,7.0,1792.38962807992,30.0,1685.44341521204,0,0,1,0,0,0
9,FSS,1,1.0,0,0,1,1,0,3,4,2,6,0,2,3,0,-1,1,2,2,2,0,2,352.30555641718354,3065.8240642610917,18.398579270629497,0.0,0.0,0.0,8.0,1792.1112946057199,33.0,1675.2684250349896,0,0,1,0,0,0
10,FSS,1,1.0,2,-3,1,0,1,-5,1,1,1,-2,-1,-1,1,0,-3,1,1,0,1,1,262.28592009140704,7401.605273689451,0.0,23.95775144073298,0.0,0.0,5.0,1809.6333465608109,43.0,1634.34161938459,0,0,1,0,0,0
11,FSS,1,1.0,1,-2,2,-1,0,0,1,2,1,1,3,0,-2,1,3,1,-2,-2,-1,1,0.0,8103.861345118099,14.943053739991177,144.4647541728855,0.0,0.0,2.0,1833.4210490555,61.0,1582.13622186066,0,0,1,0,0,0
12,FSS,1,1.0,0,-1,0,2,2,-1,-2,-2,2,-1,0,2,0,0,2,0,0,2,2,0,74.86546206594556,9188.080945767017,74.82693035411984,0.0,0.0,0.0,29.0,1695.20838432605,54.0,1599.06338048177,0,0,1,0,0,0
13,FSS,1,0.0,-2,1,0,-3,-4,0,-2,0,-3,-4,-2,-3,-3,-2,-1,5,2,15,-3,6,0.0,64.08652753113378,0.0,0.0,0.0,0.0,202.0,936.684830228937,149.0,1346.3214580061501,0,0,1,0,0,0
14,FSS,1,0.0,0,0,-1,-1,-1,2,-1,0,-2,-1,1,0,-3,-1,1,2,1,1,-1,2,55.89185486062046,260.83984177191286,86.94661392397093,86.94661392397093,0.0,0.0,143.0,1360.8218622157801,123.0,1412.2464579256302,0,0,1,0,0,0
15,FSS,0,-1.0,0,-1,3,4,1,-1,4,1,-2,-1,-2,2,0,3,1,-1,0,1,2,1,826.255198271164,696.5487168734422,159.49313495368338,154.2635872188839,0.0,0.0,15.0,1744.4504622167701,28.0,1697.32021984186,0,0,1,0,0,0
16,FSS,0,-1.0,-7,3,-2,3,-1,0,-2,2,-4,3,-3,1,-6,0,-4,6,-4,2,-5,1,77.50128630343532,1682.5760679687612,25.096036192595896,232.11334893590853,0.0,0.14285714285714285,196.0,1045.77593485454,9.0,1774.5941664488605,0,0,1,0,0,0
17,FSS,0,-1.0,2,0,-2,0,1,-1,-3,0,-1,1,1,0,-1,-2,0,1,0,1,0,2,958.5089916931116,4827.545243800788,251.5452545043528,53.59207037891297,0.0,0.0,60.0,1584.8553194189499,27.0,1711.9346100143698,0,0,1,0,0,0
18,FSS,0,1.0,-3,-1,1,1,0,0,0,0,0,-1,1,0,0,1,-1,3,-1,0,1,0,8125.85708928208,1412.7124465648749,569.2138535066069,118.67102461065274,0.0,0.0,36.0,1670.4980151218301,44.0,1633.67720483935,0,0,1,0,0,0
19,FSS,1,1.0,0,4,0,-3,-3,-2,0,3,-3,-4,-1,-2,1,0,3,1,-1,-5,0,0,939.4069535431634,3336.524152554661,0.0,0.0,0.0,0.0,102.0,1465.19221950786,130.0,1392.41627635731,0,0,1,0,0,0
20,FSS,0,1.0,1,0,8,2,3,-2,0,-1,5,-3,0,1,3,1,1,-1,0,2,-1,10,9377.122584684024,18952.073647654266,0.0,480.18092915395835,0.0,-0.25,1.0,1852.95718799734,63.0,1574.187717316,0,0,1,0,0,0
21,FSS,1,0.0,1,1,1,2,1,1,-2,-1,0,5,2,1,4,7,1,-2,0,-2,4,-1,57.06152336108162,16683.0830308492,28.40982585980127,1657.7631628482595,0.0,-0.8,3.0,1828.10043473374,14.0,1748.40383219546,0,0,1,0,0,0
22,FSS,0,1.0,3,0,0,2,-1,0,-1,1,1,1,-1,1,-2,-1,-1,-2,2,2,4,1,5464.047502989771,8624.285146452923,65.39216528735788,311.12210335890387,0.0,-0.3333333333333333,64.0,1573.5266013442001,38.0,1661.10527249529,0,0,1,0,0,0
23,FSS,0,-1.0,1,1,1,-1,0,-1,0,1,0,1,0,0,0,-4,2,-3,-2,-5,1,1,2062.838216030578,1534.8826417879748,44.30604035125295,206.9455643622192,0.0,0.0,19.0,1735.11290425885,85.0,1509.2551445943802,0,0,1,0,0,0
24,FSS,0,1.0,0,-2,0,-2,-1,0,1,0,0,-4,6,0,2,-3,-1,-6,1,-3,-1,-3,9219.71694102588,1838.3713916442998,17.477640396667034,0.0,0.0,0.0,20.0,1734.98576743477,164.0,1278.4494257925098,0,0,1,0,0,0
25,FSS,0,1.0,0,0,4,-1,0,0,1,-1,0,-3,-1,-1,0,-2,1,0,0,1,1,-1,1589.0257984976276,1645.9587864515936,74.17496142659614,394.9483398692649,0.0,0.0,30.0,1685.44341521204,93.0,1490.03572741201,0,0,1,0,0,0
26,FSS,1,1.0,2,-3,1,-1,-1,2,0,-1,1,-2,4,-1,0,2,1,0,3,0,3,2,409.96595909846917,9570.816439548189,80.96162833269825,96.22466499097669,0.0,0.0,4.0,1817.6639484035104,54.0,1599.06338048177,0,0,1,0,0,0
27,FSS,0,1.0,2,-1,0,0,1,3,0,1,4,4,6,-2,2,-2,0,0,1,1,2,0,1024.203201699624,762.1310952587281,261.5473075911251,192.2827467654707,0.0,0.0,8.0,1792.1112946057199,15.0,1744.4504622167701,0,0,1,0,0,0
28,FSS,0,1.0,0,-1,1,-1,2,-1,1,3,-1,-2,5,0,1,-1,7,-2,-2,-1,-2,-2,16434.074640286286,144.2600684249568,185.16804371626824,28.852013684991217,0.0,0.0,14.0,1748.40383219546,168.0,1267.78707028606,0,0,1,0,0,0
29,FSS,1,-1.0,-3,3,-7,0,-2,4,-1,0,-2,1,-4,0,-3,-1,-6,0,-4,1,-4,0,0.0,1737.720825219389,15.500257260687206,117.43092140043413,0.0,0.0,196.0,1045.77593485454,30.0,1685.44341521204,0,0,1,0,0,0
30,WM,1,1.0,3,-1,0,-4,7,-1,3,1,-3,-1,0,-2,1,3,-1,2,2,2,-2,-2,477.9130727545395,9610.16384411148,71.8723750281154,30.442513950076126,0.0,0.0,10.0,1767.3903374677302,34.0,1674.99337317573,0,0,0,0,1,0
31,WM,0,-1.0,1,-1,-1,0,4,-1,-1,-1,1,1,-1,-1,2,-1,3,-3,-1,0,1,0,959.954753615031,9722.819685013481,45.50508364309227,123.91403865618427,0.0,0.0,28.0,1697.32021984186,46.0,1628.54512398536,0,0,0,0,1,0
32,WM,0,1.0,2,3,-1,0,3,0,-1,-1,-1,0,2,1,-1,0,1,-2,-3,1,0,1,11772.972652638076,5488.375197812321,134.07678330677493,127.45716266530006,0.0,0.0,6.0,1799.41182681643,27.0,1711.9346100143698,0,0,0,0,1,0
33,WM,0,1.0,6,1,2,0,1,0,1,-1,1,0,1,1,-1,2,1,-1,-3,1,1,1,639.6630997834395,10593.643835893754,120.09188670040899,30.987736265889225,0.14285714285714285,0.0,5.0,1809.6333465608109,31.0,1681.94334139389,0,0,0,0,1,0
34,WM,0,0.0,-3,0,-2,0,-1,-3,0,0,2,0,1,0,0,2,1,-1,1,1,-2,3,7635.722844335483,1097.4051835969296,73.59832936378581,137.17564794961618,0.0,0.0,61.0,1582.13622186066,13.0,1754.98268092445,0,0,0,0,1,0
35,WM,0,1.0,-1,3,-1,0,1,1,1,4,1,1,1,0,-1,3,1,4,2,2,-3,-1,9761.401529788569,3591.110936220845,45.6939813804875,326.4646305655313,0.0,-0.13636363636363635,11.0,1764.71498882007,17.0,1742.91279076032,0,0,0,0,1,0
36,WM,0,-1.0,0,0,1,1,-2,1,2,1,1,-2,2,0,0,2,2,4,-1,1,-1,0,941.1275693932448,528.0124831365387,0.0,78.58351005272436,0.0,0.0,18.0,1740.43956011956,3.0,1828.10043473374,0,0,0,0,1,0
37,WM,0,-1.0,-1,3,-2,3,2,3,4,0,-1,2,1,3,0,1,-2,0,0,6,-1,2,6649.122329178378,1854.24628975028,15.622756050149569,26.24172103928429,0.0,0.0,68.0,1564.7042161693,9.0,1774.5941664488605,0,0,0,0,1,0
38,WM,0,1.0,0,2,0,3,3,0,0,-1,2,-1,1,1,1,-1,3,-2,0,-1,1,2,769.2325863536831,5170.017853939688,68.8613256993048,116.4593970471282,0.0,0.125,7.0,1792.38962807992,64.0,1573.5266013442001,0,0,0,0,1,0
39,WM,0,1.0,2,1,0,0,1,0,2,-1,1,1,-1,0,5,6,1,2,7,-1,-2,1,16562.41344454305,9414.00312606744,40.047312568611886,31.39152209560789,0.0,0.0,14.0,1748.40383219546,20.0,1734.98576743477,0,0,0,0,1,0
40,WM,0,-1.0,1,3,2,1,-1,2,0,0,-3,1,1,1,4,3,1,-2,5,3,0,-2,5748.471044114858,539.8942946016188,0.0,59.98825495573541,0.0,0.0,16.0,1744.07962750044,2.0,1833.4210490555,0,0,0,0,1,0
41,WM,0,1.0,-2,1,0,-1,2,-1,0,-2,1,-2,1,1,1,-1,-1,-2,-2,-2,2,1,8571.5714609335,4925.000626118349,113.95125413014344,30.561645240746287,0.1111111111111111,0.0,38.0,1661.10527249529,87.0,1504.6248196359195,0,0,0,0,1,0
42,WM,0,1.0,4,-1,1,-1,8,0,3,3,0,1,5,4,0,-2,3,-2,1,0,0,1,10230.779895198631,768.9425278230631,97.40237784533709,146.1035667680056,0.0,0.0,1.0,1852.95718799734,15.0,1744.4504622167701,0,0,0,0,1,0
43,WM,0,0.0,2,3,2,0,1,0,-1,2,0,-2,1,2,4,0,0,0,1,2,3,0,501.3842542090843,180.09905531554696,86.57944963494401,16.340175991541688,0.0,0.0,4.0,1817.6639484035104,29.0,1695.20838432605,0,0,0,0,1,0
44,WM,0,0.0,0,-1,3,-2,-1,1,0,-1,-3,-1,2,0,3,-3,2,4,1,0,1,-1,1266.4626897498074,4032.4854000846753,105.5385574791506,21.44000168094259,0.0,0.0,37.0,1663.05089862784,56.0,1597.9424715385999,0,0,0,0,1,0
45,WM,1,1.0,2,-2,3,1,0,-1,7,4,3,-1,-3,1,0,-1,1,2,-1,3,2,-1,0.0,934.6637964002003,95.58261455090788,5.127481220272714,0.0,0.0,10.0,1767.3903374677302,28.0,1697.32021984186,0,0,0,0,1,0
46,WM,0,1.0,1,3,2,3,0,0,1,4,0,0,4,1,6,0,2,-1,0,0,1,1,1734.3512578945292,1277.0213342284894,104.54993627008736,78.98878776351422,0.0,0.0,8.0,1792.1112946057199,30.0,1685.44341521204,0,0,0,0,1,0
47,WM,0,1.0,2,-2,-1,-1,0,-4,-1,-1,-1,1,1,-1,-1,-2,-1,3,-3,2,0,2,9928.92139450235,9394.922038190503,50.08929166681904,102.04714954978624,0.0,0.0,46.0,1628.54512398536,34.0,1674.99337317573,0,0,0,0,1,0
48,WM,0,1.0,1,0,6,-3,2,-2,1,-1,1,0,1,2,1,1,-1,0,1,1,-3,1,826.5156169260953,7857.816848968712,37.463798204367315,68.75926234560362,0.0,0.0,5.0,1809.6333465608109,61.0,1582.13622186066,0,0,0,0,1,0
49,WM,0,1.0,0,-1,0,1,0,0,-3,0,0,-1,0,0,0,1,2,2,-1,-1,1,1,815.3233470639447,11013.400957085,84.31385135026267,84.67430764324281,0.0,0.0,13.0,1754.98268092445,31.0,1681.94334139389,0,0,0,0,1,0
50,WM,0,0.0,2,-1,-1,-1,-1,-2,1,2,1,4,1,-1,1,1,-1,0,1,-2,2,0,9529.259347453033,6789.418196980939,67.65150735248821,49.995403188569796,0.0,0.0,11.0,1764.71498882007,68.0,1564.7042161693,0,0,0,0,1,0
51,WM,0,1.0,1,-1,0,3,1,0,1,0,1,-1,-2,0,0,1,2,0,4,-2,1,1,501.8315035658394,4967.202134659496,73.10721301734931,88.99392555786885,0.0,0.0,3.0,1828.10043473374,27.0,1711.9346100143698,0,0,0,0,1,0
52,WM,0,1.0,1,-1,2,0,-1,1,3,-2,-1,2,-1,1,2,2,-1,0,1,2,-3,-1,11477.718252604129,1238.5004809160127,50.08929166681904,73.60275913346817,0.0,0.0,6.0,1799.41182681643,18.0,1740.43956011956,0,0,0,0,1,0
53,WM,0,-1.0,3,-2,3,2,1,3,2,0,0,-1,1,-1,1,1,3,-1,-2,-2,3,-1,537.3815971798809,4968.670864471509,12.883196141499074,49.995403188569796,0.0,0.0,2.0,1833.4210490555,64.0,1573.5266013442001,0,0,0,0,1,0
54,WM,0,0.0,2,-3,0,1,0,2,3,-1,0,0,2,-3,1,1,1,4,3,1,0,5,454.8831952660228,5884.12971607702,70.85257773487156,46.985065363404075,0.0,0.0,7.0,1792.38962807992,16.0,1744.07962750044,0,0,0,0,1,0
55,WM,0,1.0,1,-2,3,3,3,0,3,1,0,4,2,1,3,0,1,3,0,4,6,2,1893.702094936164,3773.0290597741628,25.48907434147961,31.219831836972762,0.0,0.0,9.0,1774.5941664488605,17.0,1742.91279076032,0,0,0,0,1,0
56,WM,0,1.0,1,2,4,2,1,0,8,1,3,2,0,1,5,-1,0,5,3,1,1,7,9829.375309870247,16324.952764173091,100.79633897393886,52.516988103709906,0.0,0.0,1.0,1852.95718799734,14.0,1748.40383219546,0,0,0,0,1,0
57,WM,0,0.0,0,1,2,-2,2,0,1,2,-1,0,0,1,1,1,4,1,0,-1,1,-2,768.1297308171823,8287.289814707763,73.10721301734931,58.947383059857714,0.0,0.0,4.0,1817.6639484035104,38.0,1661.10527249529,0,0,0,0,1,0
58,WM,0,0.0,-2,-1,1,-1,0,-1,0,0,-1,3,1,1,0,4,6,-2,2,-2,-1,0,9263.612203385974,546.978964094868,39.97948711038849,75.48094901649327,0.0,0.0,20.0,1734.98576743477,15.0,1744.4504622167701,0,0,0,0,1,0
59,WM,0,1.0,4,0,1,0,2,3,0,-1,1,0,0,-3,4,2,6,3,2,2,0,1,1378.5068209813649,1336.338489828438,73.10721301734931,38.19447548309622,0.0,0.0,8.0,1792.1112946057199,37.0,1663.05089862784,0,0,0,0,1,0
60,WM,0,-1.0,-1,0,1,3,-1,0,-1,0,-2,2,-2,-2,1,2,-1,0,-2,0,-2,2,5064.452410950789,440.08902526270106,29.68953323055209,54.67288358116418,0.0,0.0,87.0,1504.6248196359195,29.0,1695.20838432605,0,0,0,0,1,0
61,WM,0,-1.0,0,-4,-1,3,-2,3,1,0,-1,4,-1,0,0,1,-3,0,4,-1,0,0,4428.0415987515835,1445.5442773074192,122.4565794597435,58.89482573399558,0.0,0.0,56.0,1597.9424715385999,30.0,1685.44341521204,0,0,0,0,1,0
62,WM,0,1.0,-1,-2,-1,0,1,-3,0,-2,0,-1,-1,0,0,2,1,1,2,0,-1,1,10497.643493545633,7619.816577823024,104.3866523657221,47.975384532466194,0.0,0.0,31.0,1681.94334139389,61.0,1582.13622186066,0,0,0,0,1,0
63,WM,-1,-1.0,3,1,2,2,-1,3,0,0,-1,7,-1,3,1,-3,-1,0,-1,1,-3,-1,10156.546188549837,421.5692567513133,50.93887536111816,70.26154279188555,0.0,0.0,46.0,1628.54512398536,10.0,1767.3903374677302,0,0,0,0,1,0
64,WM,0,0.0,1,2,0,1,0,6,0,2,-3,1,0,1,0,1,0,1,2,-1,-1,1,1170.3814372922254,498.97523658972887,95.49082457027279,67.4238918461809,0.0,0.0,13.0,1754.98268092445,5.0,1809.6333465608109,0,0,0,0,1,0
65,WM,0,-1.0,-3,-1,-2,-2,-1,1,-4,-1,-1,4,1,-1,-1,1,-2,-1,3,2,2,3,9398.594649638988,768.0227546250105,26.40723887963605,30.54694948063893,0.0,0.0,34.0,1674.99337317573,28.0,1697.32021984186,0,0,0,0,1,0
66,WM,0,0.0,-2,0,-2,-1,3,-1,0,-2,1,2,4,4,1,-1,0,1,3,0,4,-2,3543.500585168665,6666.484221374963,73.68422882482214,43.08415173068574,0.0,0.0,17.0,1742.91279076032,68.0,1564.7042161693,0,0,0,0,1,0
67,WM,0,1.0,2,0,1,2,3,-1,3,-1,3,1,0,1,2,1,3,1,1,-1,0,1,1903.559807877554,9406.903204734865,47.933884707649575,41.10631982692019,0.0,0.0,9.0,1774.5941664488605,11.0,1764.71498882007,0,0,0,0,1,0
68,WM,0,0.0,1,6,1,1,0,2,1,-1,1,3,1,-1,-2,-1,0,2,2,-1,4,1,364.9607680459636,11466.361332457243,30.50001144907538,38.347107766119656,0.0,0.0,3.0,1828.10043473374,6.0,1799.41182681643,0,0,0,0,1,0
69,WM,0,1.0,-1,-6,-1,-1,3,0,0,1,0,-2,-1,2,0,1,1,2,0,0,-2,2,4963.087789767357,774.7777306356758,38.19447548309622,98.89979780440979,0.0,0.0,27.0,1711.9346100143698,18.0,1740.43956011956,0,0,0,0,1,0
70,WM,0,1.0,2,0,-2,-3,2,1,3,2,0,-1,-1,0,-1,-3,1,1,-1,4,-2,1,4886.857118912731,6100.361078338756,67.4238918461809,47.975384532466194,0.0,0.0,64.0,1573.5266013442001,16.0,1744.07962750044,0,0,0,0,1,0
71,WM,0,-1.0,0,2,-2,1,1,4,0,1,0,8,-1,3,1,0,0,5,6,0,2,3,9243.897658970454,9846.319049711436,85.94907793200453,119.47826818863487,0.0,0.0,20.0,1734.98576743477,1.0,1852.95718799734,0,0,0,0,1,0
72,WM,0,0.0,0,-2,-1,2,-1,2,-1,0,0,1,3,2,1,1,4,-1,-2,5,-2,1,610.3610767143388,16482.632969183418,39.38884760532378,47.743094353870276,0.0,0.0,15.0,1744.4504622167701,14.0,1748.40383219546,0,0,0,0,1,0
73,WM,0,-1.0,-2,0,3,2,3,0,1,0,2,3,0,0,1,2,1,1,3,1,-2,3,491.093127642266,900.942453891807,71.42971924436041,96.49035036422123,0.0,0.0,2.0,1833.4210490555,7.0,1792.38962807992,0,0,0,0,1,0
74,WM,0,1.0,4,-2,-4,0,3,0,3,3,0,-1,4,0,0,-3,1,2,0,3,-1,2,1209.2765598725216,1766.0966336038848,63.673594201397705,127.81341005414801,0.0,0.0,30.0,1685.44341521204,37.0,1663.05089862784,0,0,0,0,1,0
75,WM,0,1.0,2,0,0,1,3,-2,0,0,0,2,2,0,-2,1,2,1,0,1,0,-1,557.4291308975935,8344.21747096542,45.820424220958394,43.08415173068574,0.0,0.0,29.0,1695.20838432605,38.0,1661.10527249529,0,0,0,0,1,0
76,WM,0,-1.0,-2,0,-1,0,1,2,-1,2,-1,1,-2,-1,-2,0,1,1,-1,4,-2,0,4995.907181472668,403.9185234525911,18.286685476598123,76.38656989924509,0.0,0.0,87.0,1504.6248196359195,4.0,1817.6639484035104,0,0,0,0,1,0
77,WM,0,-1.0,-4,2,0,4,-1,1,-2,2,1,0,-1,1,-1,0,0,4,-3,6,4,2,4347.520355823604,1348.4629873302656,120.61293795527656,31.69913757144105,0.0,0.0,56.0,1597.9424715385999,8.0,1792.1112946057199,0,0,0,0,1,0
78,FSS,0,0.0,3,1,-2,-2,-2,-2,-1,-1,1,-2,-3,0,0,-4,-7,2,1,0,0,1,1159.0515746476267,927.4606440629276,0.0,0.0,0.0,0.0,142.0,1361.19698683022,80.0,1519.7825887642002,0,0,1,0,0,0
79,FSS,1,1.0,0,2,0,-1,0,0,1,-5,-3,-3,-1,1,-1,0,2,1,0,-5,0,0,0.0,164.46037413936781,0.0,0.0,0.0,0.0,151.0,1336.56241749505,159.0,1301.12151919914,0,0,1,0,0,0
80,WM,0,1.0,0,-1,6,0,1,2,2,-1,-1,-1,3,1,-1,1,-1,1,2,1,-1,-1,11756.91871116136,9743.958571430107,98.2456384330962,122.67126522244696,0.0,0.0,6.0,1799.41182681643,11.0,1764.71498882007,0,0,0,0,1,0
81,WM,1,1.0,3,0,1,1,2,0,3,0,0,0,7,-3,3,0,-3,0,0,0,1,2,477.9130727545395,1318.7913889047854,125.99542371742359,114.15963280102804,0.0,0.0,10.0,1767.3903374677302,13.0,1754.98268092445,0,0,0,0,1,0
82,FSS,1,-1.0,4,0,0,3,0,-2,0,-2,1,-1,-3,1,-1,-3,-1,0,2,-7,0,1,0.0,1159.0515746476267,0.0,0.0,0.0,0.0,151.0,1336.56241749505,142.0,1361.19698683022,0,0,1,0,0,0
83,FSS,0,-1.0,-4,0,2,1,-1,-2,0,-2,-5,-1,-3,-2,1,0,0,-4,1,2,-5,0,164.46037413936781,927.4606440629276,0.0,0.0,0.0,0.0,159.0,1301.12151919914,80.0,1519.7825887642002,0,0,1,0,0,0
84,WM,0,1.0,0,-3,2,3,1,2,6,-1,2,0,1,-1,1,-1,1,1,1,-1,-1,-1,730.6118495052333,9857.988831290413,57.68199673300757,102.2507280433184,0.0,0.0,5.0,1809.6333465608109,46.0,1628.54512398536,0,0,0,0,1,0
85,WM,0,1.0,1,0,2,1,1,1,3,0,3,1,3,1,0,1,2,-2,3,0,1,2,2001.1344799869541,542.2969737654469,90.88052143188713,46.82974775545914,0.0,0.0,9.0,1774.5941664488605,3.0,1828.10043473374,0,0,0,0,1,0
86,FSS,0,-1.0,0,-2,-4,1,-2,0,-1,1,2,1,-2,-4,2,-2,3,-2,-3,-2,1,-3,1749.0240841042132,1809.03354545239,0.0,0.0,0.0,0.0,136.0,1376.34863500396,172.0,1251.5658336043598,0,0,1,0,0,0
87,WM,0,1.0,2,0,0,-2,2,2,0,2,0,0,3,1,0,2,2,1,1,-1,1,5,454.8831952660228,16562.41344454305,120.61293795527656,31.69913757144105,0.0,0.0,7.0,1792.38962807992,14.0,1748.40383219546,0,0,0,0,1,0
88,WM,0,0.0,2,1,2,4,0,-4,3,3,0,3,0,0,2,4,-2,0,2,1,0,0,378.6981623150165,1658.7888859307122,83.32567198094969,159.151374283788,0.0,0.0,29.0,1695.20838432605,30.0,1685.44341521204,0,0,0,0,1,0
89,WM,0,1.0,3,1,2,2,1,-2,4,2,1,3,8,0,3,-1,0,-1,5,1,0,-1,9846.319049711436,5038.849051531889,0.0,68.75926234560362,0.0,0.0,1.0,1852.95718799734,64.0,1573.5266013442001,0,0,0,0,1,0
90,WM,0,-1.0,1,2,2,0,4,0,1,2,2,2,0,1,1,-1,0,0,4,1,6,4,1678.1695893733045,652.5283086639319,88.56572216858947,62.49425398571226,0.0,0.0,8.0,1792.1112946057199,4.0,1817.6639484035104,0,0,0,0,1,0
91,FSS,1,1.0,-3,-1,0,0,-4,-4,2,-2,-1,-1,0,2,0,-2,-2,2,-1,3,1,-3,0.0,1749.0240841042132,0.0,0.0,0.0,0.0,162.0,1292.6710353719802,136.0,1376.34863500396,0,0,1,0,0,0
92,FSS,1,1.0,1,1,-3,-2,0,1,-4,0,2,1,-1,1,0,-4,0,-2,-2,-2,-1,-2,0.0,1809.03354545239,0.0,0.0,0.0,0.0,162.0,1292.6710353719802,172.0,1251.5658336043598,0,0,1,0,0,0
93,WM,1,0.0,2,0,3,0,1,6,2,1,3,2,0,-1,7,3,3,-1,-3,-1,0,2,421.5692567513133,11889.361675905842,83.99694914494907,24.709584900074677,0.0,0.0,10.0,1767.3903374677302,6.0,1799.41182681643,0,0,0,0,1,0
94,WM,0,1.0,1,0,2,1,0,4,2,-4,0,3,0,3,3,0,0,4,2,0,1,1,900.942453891807,1445.5442773074192,120.61293795527656,89.28714905545051,0.0,0.0,7.0,1792.38962807992,30.0,1685.44341521204,0,0,0,0,1,0
95,WM,0,-1.0,3,2,3,2,2,0,1,0,4,2,1,2,8,1,3,-1,0,0,5,1,9807.409376220698,479.27993423515676,44.534299845828116,65.60817733678067,0.0,0.0,1.0,1901.3876131912805,6.0,1826.03019461634,0,0,0,0,1,0
96,WM,0,0.0,1,1,0,1,2,2,1,1,6,3,2,3,1,3,1,0,1,2,1,3,501.3104999228924,1903.559807877554,56.40934395177637,60.58701428792474,0.0,0.0,5.0,1831.60776589017,4.0,1845.6311261126998,0,0,0,0,1,0
97,FSS,1,1.0,-2,4,0,2,-2,5,-1,-1,0,2,-1,4,-1,-2,-1,4,-6,-3,-2,-3,973.1615017495967,860.2437675177542,0.0,0.0,0.0,0.0,140.0,1366.80028014033,101.0,1468.1316561413,0,0,1,0,0,0
98,WM,1,-1.0,0,3,2,1,3,2,1,0,2,2,3,0,0,0,7,3,3,0,-3,2,0.0,684.4026739373089,105.39231418782832,71.11401330259702,0.0,0.0,9.0,1802.8811526718696,2.0,1851.8711623281895,0,0,0,0,1,0
99,FSS,1,1.0,3,-2,-2,1,0,2,-2,1,-1,-1,0,1,-1,-3,-1,-1,-1,-1,-6,-5,973.1615017495967,196.2114218357024,0.0,0.0,0.0,0.0,140.0,1366.80028014033,130.0,1390.64109293523,0,0,1,0,0,0
100,WM,0,-1.0,0,1,1,2,1,2,2,0,1,0,3,2,3,2,3,1,0,-1,2,0,1967.9102198780074,685.9471759384446,123.62474725551223,76.13400503878148,0.0,0.0,4.0,1845.6311261126998,6.0,1826.03019461634,0,0,0,0,1,0
101,FSS,1,1.0,1,0,0,2,3,0,-2,-1,-2,-1,-1,0,1,0,-3,0,0,2,-7,-2,239.4728860429835,1442.5777964812778,121.88376003593581,0.0,0.0,0.0,137.0,1375.41129578891,132.0,1387.40220820318,0,0,1,0,0,0
